date,name,site_rank,IMDB,director,country,genre,user_review,review_count
09/12/2019,Pennyworth,407,8,Danny CannonRob BaileyBill EaglesJon EastClare KilnerChina Moo-Young,US,Drama,7.4,464
09/12/2019,Pennyworth,407,8,Danny CannonRob BaileyBill EaglesJon EastClare KilnerChina Moo-Young,US,Action,7.4,464
09/12/2019,Pennyworth,407,8,Danny CannonRob BaileyBill EaglesJon EastClare KilnerChina Moo-Young,US,Crime,7.4,464
17/12/2003,The Lord Of The Rings: The Return Of The King (EXTENDED),408,8.9,Peter Jackson,USNew Zealand,Adventure,7.6,2736
17/12/2003,The Lord Of The Rings: The Return Of The King (EXTENDED),408,8.9,Peter Jackson,USNew Zealand,Fantasy,7.6,2736
26/04/1989,Dragon Ball Z,411,8.7,...,Japan,Drama,6.7,1785
26/04/1989,Dragon Ball Z,411,8.7,...,Japan,Thriller,6.7,1785
26/04/1989,Dragon Ball Z,411,8.7,...,Japan,Animation,6.7,1785
26/04/1989,Dragon Ball Z,411,8.7,...,Japan,Comedy,6.7,1785
26/04/1989,Dragon Ball Z,411,8.7,...,Japan,Sci-Fi,6.7,1785
26/04/1989,Dragon Ball Z,411,8.7,...,Japan,Adventure,6.7,1785
26/04/1989,Dragon Ball Z,411,8.7,...,Japan,Action,6.7,1785
26/04/1989,Dragon Ball Z,411,8.7,...,Japan,Fantasy,6.7,1785
22/07/2016,Lights Out,412,6.3,David F. Sandberg,US,Horror,6.5,2899
12/07/2016,Nerve,413,6.5,Henry JoostAriel Schulman,US,Thriller,6.8,3551
12/07/2016,Nerve,413,6.5,Henry JoostAriel Schulman,US,Adventure,6.8,3551
12/07/2016,Nerve,413,6.5,Henry JoostAriel Schulman,US,Crime,6.8,3551
12/07/2016,Nerve,413,6.5,Henry JoostAriel Schulman,US,Mystery,6.8,3551
10/04/2019,Breakthrough,415,6.2,Roxann Dawson,US,Drama,6.9,381
10/04/2019,Breakthrough,415,6.2,Roxann Dawson,US,Biography,6.9,381
31/08/2017,The Shape of Water,417,7.3,Guillermo del Toro,US,Drama,6.2,1917
31/08/2017,The Shape of Water,417,7.3,Guillermo del Toro,US,Thriller,6.2,1917
31/08/2017,The Shape of Water,417,7.3,Guillermo del Toro,US,Adventure,6.2,1917
31/08/2017,The Shape of Water,417,7.3,Guillermo del Toro,US,Romance,6.2,1917
31/08/2017,The Shape of Water,417,7.3,Guillermo del Toro,US,Fantasy,6.2,1917
31/08/2017,The Shape of Water,417,7.3,Guillermo del Toro,US,Horror,6.2,1917
21/01/2018,Searching,418,7.6,Aneesh Chaganty,US,Drama,6.9,876
21/01/2018,Searching,418,7.6,Aneesh Chaganty,US,Thriller,6.9,876
21/01/2018,Searching,418,7.6,Aneesh Chaganty,US,Mystery,6.9,876
05/11/2019,His Dark Materials,419,7.9,Jamie ChildsWilliam McGregorOtto BathurstTom HooperEuros LynDawn Shadforth,"US,UK",Drama,6.9,803
05/11/2019,His Dark Materials,419,7.9,Jamie ChildsWilliam McGregorOtto BathurstTom HooperEuros LynDawn Shadforth,"US,UK",Adventure,6.9,803
05/11/2019,His Dark Materials,419,7.9,Jamie ChildsWilliam McGregorOtto BathurstTom HooperEuros LynDawn Shadforth,"US,UK",Fantasy,6.9,803
05/11/2019,His Dark Materials,419,7.9,Jamie ChildsWilliam McGregorOtto BathurstTom HooperEuros LynDawn Shadforth,"US,UK",Family,6.9,803
25/10/2017,Jigsaw,420,5.8,Michael SpierigPeter Spierig,US,Thriller,6,1772
25/10/2017,Jigsaw,420,5.8,Michael SpierigPeter Spierig,US,Crime,6,1772
25/10/2017,Jigsaw,420,5.8,Michael SpierigPeter Spierig,US,Mystery,6,1772
25/10/2017,Jigsaw,420,5.8,Michael SpierigPeter Spierig,US,Horror,6,1772
10/01/2019,Reign of the Supermen,421,6.8,Sam Liu,US,Animation,6.9,614
10/01/2019,Reign of the Supermen,421,6.8,Sam Liu,US,Sci-Fi,6.9,614
10/01/2019,Reign of the Supermen,421,6.8,Sam Liu,US,Action,6.9,614
15/07/2016,Ghostbusters,422,5.2,Paul Feig,USAustralia,Comedy,6.2,3023
15/07/2016,Ghostbusters,422,5.2,Paul Feig,USAustralia,Sci-Fi,6.2,3023
15/07/2016,Ghostbusters,422,5.2,Paul Feig,USAustralia,Fantasy,6.2,3023
07/07/2017,War for the Planet of the Apes,423,7.4,Matt Reeves,US,Drama,6.6,7023
07/07/2017,War for the Planet of the Apes,423,7.4,Matt Reeves,US,Thriller,6.6,7023
07/07/2017,War for the Planet of the Apes,423,7.4,Matt Reeves,US,Sci-Fi,6.6,7023
07/07/2017,War for the Planet of the Apes,423,7.4,Matt Reeves,US,Adventure,6.6,7023
07/07/2017,War for the Planet of the Apes,423,7.4,Matt Reeves,US,Action,6.6,7023
22/08/2018,The Happytime Murders,424,5.4,Brian Henson,USChina,Thriller,6.9,544
22/08/2018,The Happytime Murders,424,5.4,Brian Henson,USChina,Comedy,6.9,544
22/08/2018,The Happytime Murders,424,5.4,Brian Henson,USChina,Action,6.9,544
22/08/2018,The Happytime Murders,424,5.4,Brian Henson,USChina,Crime,6.9,544
22/08/2018,The Happytime Murders,424,5.4,Brian Henson,USChina,Mystery,6.9,544
06/02/2019,The Prodigy,426,5.8,Nicholas McCarthy,USHong KongCanada,Thriller,6.4,283
06/02/2019,The Prodigy,426,5.8,Nicholas McCarthy,USHong KongCanada,Horror,6.4,283
28/07/2016,Bad Moms,427,6.2,Jon LucasScott Moore,US,Comedy,6.2,2873
26/04/1995,Friday,429,7.3,F. Gary Gray,US,Drama,6.6,2222
26/04/1995,Friday,429,7.3,F. Gary Gray,US,Comedy,6.6,2222
25/09/2016,Miss Peregrine's Home for Peculiar Children,431,6.7,Tim Burton,"US,UKBelgium",Adventure,6.7,4099
25/09/2016,Miss Peregrine's Home for Peculiar Children,431,6.7,Tim Burton,"US,UKBelgium",Fantasy,6.7,4099
29/04/2011,Fast Five,432,7.3,Justin Lin,US,Thriller,6.9,2008
29/04/2011,Fast Five,432,7.3,Justin Lin,US,Action,6.9,2008
29/04/2011,Fast Five,432,7.3,Justin Lin,US,Crime,6.9,2008
18/10/2018,The Girl in the Spider's Web,433,6.1,Fede Alvarez,"US,UKCanadaWest GermanySweden",Drama,6.7,321
18/10/2018,The Girl in the Spider's Web,433,6.1,Fede Alvarez,"US,UKCanadaWest GermanySweden",Thriller,6.7,321
18/10/2018,The Girl in the Spider's Web,433,6.1,Fede Alvarez,"US,UKCanadaWest GermanySweden",Crime,6.7,321
11/10/2018,Goosebumps 2: Haunted Halloween,434,5.6,Ari Sandel,US,Comedy,7,520
11/10/2018,Goosebumps 2: Haunted Halloween,434,5.6,Ari Sandel,US,Adventure,7,520
11/10/2018,Goosebumps 2: Haunted Halloween,434,5.6,Ari Sandel,US,Fantasy,7,520
11/10/2018,Goosebumps 2: Haunted Halloween,434,5.6,Ari Sandel,US,Family,7,520
11/10/2018,Goosebumps 2: Haunted Halloween,434,5.6,Ari Sandel,US,Horror,7,520
26/09/2016,Split,435,7.3,M. Night Shyamalan,US,Thriller,6.5,4322
26/09/2016,Split,435,7.3,M. Night Shyamalan,US,Horror,6.5,4322
22/07/2016,Ice Age: Collision Course,436,5.7,...,US,Animation,7.1,2497
22/07/2016,Ice Age: Collision Course,436,5.7,...,US,Comedy,7.1,2497
22/07/2016,Ice Age: Collision Course,436,5.7,...,US,Adventure,7.1,2497
22/07/2016,Ice Age: Collision Course,436,5.7,...,US,Family,7.1,2497
31/05/2013,Now You See Me,437,7.3,Louis Leterrier,USFrance,Thriller,6.7,2868
31/05/2013,Now You See Me,437,7.3,Louis Leterrier,USFrance,Crime,6.7,2868
31/05/2013,Now You See Me,437,7.3,Louis Leterrier,USFrance,Mystery,6.7,2868
10/03/2018,Blockers,440,6.2,Kay Cannon,US,Comedy,5.2,1258
10/06/2017,Cars 3,441,6.7,Brian Fee,US,Animation,6.9,8673
10/06/2017,Cars 3,441,6.7,Brian Fee,US,Comedy,6.9,8673
10/06/2017,Cars 3,441,6.7,Brian Fee,US,Adventure,6.9,8673
10/06/2017,Cars 3,441,6.7,Brian Fee,US,Family,6.9,8673
10/06/2017,Cars 3,441,6.7,Brian Fee,US,Sport,6.9,8673
17/07/2017,Valerian and the City of a Thousand Planets,442,6.5,Luc Besson,France,Sci-Fi,5.8,4742
17/07/2017,Valerian and the City of a Thousand Planets,442,6.5,Luc Besson,France,Adventure,5.8,4742
17/07/2017,Valerian and the City of a Thousand Planets,442,6.5,Luc Besson,France,Action,5.8,4742
31/05/2019,When They See Us,445,8.9,Ava DuVernay,US,Drama,6.5,481
31/05/2019,When They See Us,445,8.9,Ava DuVernay,US,History,6.5,481
31/05/2019,When They See Us,445,8.9,Ava DuVernay,US,Biography,6.5,481
13/05/2016,Train to Busan,446,7.5,Sang-ho Yeon,Korea,Thriller,7.6,4250
13/05/2016,Train to Busan,446,7.5,Sang-ho Yeon,Korea,Action,7.6,4250
13/05/2016,Train to Busan,446,7.5,Sang-ho Yeon,Korea,Horror,7.6,4250
09/03/2018,Unfriended: Dark Web,447,5.9,Stephen Susco,US,Horror,6.4,498
02/08/2019,A Score to Settle,448,4.6,Shawn Ku,USCanada,Drama,5.7,245
02/08/2019,A Score to Settle,448,4.6,Shawn Ku,USCanada,Thriller,5.7,245
02/08/2019,A Score to Settle,448,4.6,Shawn Ku,USCanada,Action,5.7,245
03/02/2018,Peter Rabbit,449,6.6,Will Gluck,"US,UKAustralia",Animation,6.4,1385
03/02/2018,Peter Rabbit,449,6.6,Will Gluck,"US,UKAustralia",Comedy,6.4,1385
03/02/2018,Peter Rabbit,449,6.6,Will Gluck,"US,UKAustralia",Adventure,6.4,1385
03/02/2018,Peter Rabbit,449,6.6,Will Gluck,"US,UKAustralia",Fantasy,6.4,1385
03/02/2018,Peter Rabbit,449,6.6,Will Gluck,"US,UKAustralia",Family,6.4,1385
04/09/2016,Hacksaw Ridge,450,8.1,Mel Gibson,USAustralia,Drama,7.9,5578
04/09/2016,Hacksaw Ridge,450,8.1,Mel Gibson,USAustralia,History,7.9,5578
04/09/2016,Hacksaw Ridge,450,8.1,Mel Gibson,USAustralia,War,7.9,5578
27/04/2019,UglyDolls,451,4.9,Kelly Asbury,USChinaCanada,Animation,6.5,226
27/04/2019,UglyDolls,451,4.9,Kelly Asbury,USChinaCanada,Comedy,6.5,226
27/04/2019,UglyDolls,451,4.9,Kelly Asbury,USChinaCanada,Adventure,6.5,226
27/04/2019,UglyDolls,451,4.9,Kelly Asbury,USChinaCanada,Fantasy,6.5,226
27/04/2019,UglyDolls,451,4.9,Kelly Asbury,USChinaCanada,Family,6.5,226
18/01/2019,Close,453,5.7,Vicky Jewson,"US,UK",Thriller,6.6,481
18/01/2019,Close,453,5.7,Vicky Jewson,"US,UK",Action,6.6,481
06/11/2015,Spectre,454,6.8,Sam Mendes,"US,UK",Thriller,6.9,1857
06/11/2015,Spectre,454,6.8,Sam Mendes,"US,UK",Adventure,6.9,1857
06/11/2015,Spectre,454,6.8,Sam Mendes,"US,UK",Action,6.9,1857
05/05/2020,Justice League Dark: Apokolips War,455,7.9,Matt PetersChristina Sotta,US,Animation,7.4,534
21/07/2017,Girls Trip,456,6.2,Malcolm D. Lee,US,Comedy,6.4,4142
19/02/2020,The Call of the Wild,457,6.8,Chris Sanders,US,Drama,6.6,662
19/02/2020,The Call of the Wild,457,6.8,Chris Sanders,US,Adventure,6.6,662
19/02/2020,The Call of the Wild,457,6.8,Chris Sanders,US,Family,6.6,662
10/03/2020,Prodigal Son,458,7.7,Adam KaneRob BaileyMegan GriffithsRob HardyLeon IchasoLee Toland KriegerOmar MadhaAntonio NegretValerie WeissSatya BhabhaDermott DownsLily MariyeLisa RobinsonPamela RomanowskyDavid S. TuttmanGlen Winter,US,Drama,7.2,591
10/03/2020,Prodigal Son,458,7.7,Adam KaneRob BaileyMegan GriffithsRob HardyLeon IchasoLee Toland KriegerOmar MadhaAntonio NegretValerie WeissSatya BhabhaDermott DownsLily MariyeLisa RobinsonPamela RomanowskyDavid S. TuttmanGlen Winter,US,Crime,7.2,591
10/03/2019,Booksmart,459,7.2,Olivia Wilde,US,Comedy,6.8,405
24/05/2013,Fast & Furious 6,460,7.1,Justin Lin,US,Thriller,6.9,1942
24/05/2013,Fast & Furious 6,460,7.1,Justin Lin,US,Action,6.9,1942
24/05/2013,Fast & Furious 6,460,7.1,Justin Lin,US,Crime,6.9,1942
09/09/2019,Guns Akimbo,461,6.3,Jason Lei Howden,UKNew ZealandWest Germany,Comedy,7,661
09/09/2019,Guns Akimbo,461,6.3,Jason Lei Howden,UKNew ZealandWest Germany,Action,7,661
07/09/2019,Abominable,462,7,Jill CultonTodd Wilderman,USChina,Animation,6.8,731
07/09/2019,Abominable,462,7,Jill CultonTodd Wilderman,USChina,Comedy,6.8,731
07/09/2019,Abominable,462,7,Jill CultonTodd Wilderman,USChina,Adventure,6.8,731
07/09/2019,Abominable,462,7,Jill CultonTodd Wilderman,USChina,Fantasy,6.8,731
07/09/2019,Abominable,462,7,Jill CultonTodd Wilderman,USChina,Family,6.8,731
05/11/2004,The Incredibles,463,8,Brad Bird,US,Animation,6.6,1749
05/11/2004,The Incredibles,463,8,Brad Bird,US,Adventure,6.6,1749
05/11/2004,The Incredibles,463,8,Brad Bird,US,Action,6.6,1749
05/11/2004,The Incredibles,463,8,Brad Bird,US,Family,6.6,1749
02/10/2015,Sicario,465,7.6,Denis Villeneuve,US,Drama,6.8,1576
02/10/2015,Sicario,465,7.6,Denis Villeneuve,US,Thriller,6.8,1576
02/10/2015,Sicario,465,7.6,Denis Villeneuve,US,Action,6.8,1576
02/10/2015,Sicario,465,7.6,Denis Villeneuve,US,Crime,6.8,1576
02/10/2015,Sicario,465,7.6,Denis Villeneuve,US,Mystery,6.8,1576
10/05/2018,Breaking In,466,5.4,James McTeigue,US,Drama,5.2,1465
10/05/2018,Breaking In,466,5.4,James McTeigue,US,Thriller,5.2,1465
10/05/2018,Breaking In,466,5.4,James McTeigue,US,Action,5.2,1465
10/05/2018,Breaking In,466,5.4,James McTeigue,US,Crime,5.2,1465
18/05/2020,Stargirl,467,7.9,Andi ArmaganianToa FraserRob HardyChris ManleyMichael NankinJennifer PhangLea ThompsonGlen Winter,US,Drama,7.5,743
18/05/2020,Stargirl,467,7.9,Andi ArmaganianToa FraserRob HardyChris ManleyMichael NankinJennifer PhangLea ThompsonGlen Winter,US,Sci-Fi,7.5,743
18/05/2020,Stargirl,467,7.9,Andi ArmaganianToa FraserRob HardyChris ManleyMichael NankinJennifer PhangLea ThompsonGlen Winter,US,Adventure,7.5,743
18/05/2020,Stargirl,467,7.9,Andi ArmaganianToa FraserRob HardyChris ManleyMichael NankinJennifer PhangLea ThompsonGlen Winter,US,Action,7.5,743
18/05/2020,Stargirl,467,7.9,Andi ArmaganianToa FraserRob HardyChris ManleyMichael NankinJennifer PhangLea ThompsonGlen Winter,US,Crime,7.5,743
18/05/2020,Stargirl,467,7.9,Andi ArmaganianToa FraserRob HardyChris ManleyMichael NankinJennifer PhangLea ThompsonGlen Winter,US,Fantasy,7.5,743
25/09/2015,Hotel Transylvania 2,468,6.7,Genndy Tartakovsky,US,Animation,7.3,2566
25/09/2015,Hotel Transylvania 2,468,6.7,Genndy Tartakovsky,US,Comedy,7.3,2566
25/09/2015,Hotel Transylvania 2,468,6.7,Genndy Tartakovsky,US,Fantasy,7.3,2566
25/09/2015,Hotel Transylvania 2,468,6.7,Genndy Tartakovsky,US,Family,7.3,2566
06/09/2017,American Assassin,469,6.2,Michael Cuesta,US,Thriller,6.1,2033
06/09/2017,American Assassin,469,6.2,Michael Cuesta,US,Action,6.1,2033
30/08/2017,Downsizing,470,5.7,Alexander Payne,US,Drama,5.1,1104
30/08/2017,Downsizing,470,5.7,Alexander Payne,US,Comedy,5.1,1104
30/08/2017,Downsizing,470,5.7,Alexander Payne,US,Sci-Fi,5.1,1104
29/06/2019,Whiskey Cavalier,472,7.1,Peter AtencioJon EastRomeo TironeRob BaileyMatthew A. CherryAmanda MarsalisMichael SpillerDaisy von Scherler Mayer,US,Drama,7.3,377
29/06/2019,Whiskey Cavalier,472,7.1,Peter AtencioJon EastRomeo TironeRob BaileyMatthew A. CherryAmanda MarsalisMichael SpillerDaisy von Scherler Mayer,US,Thriller,7.3,377
29/06/2019,Whiskey Cavalier,472,7.1,Peter AtencioJon EastRomeo TironeRob BaileyMatthew A. CherryAmanda MarsalisMichael SpillerDaisy von Scherler Mayer,US,Comedy,7.3,377
29/06/2019,Whiskey Cavalier,472,7.1,Peter AtencioJon EastRomeo TironeRob BaileyMatthew A. CherryAmanda MarsalisMichael SpillerDaisy von Scherler Mayer,US,Adventure,7.3,377
29/06/2019,Whiskey Cavalier,472,7.1,Peter AtencioJon EastRomeo TironeRob BaileyMatthew A. CherryAmanda MarsalisMichael SpillerDaisy von Scherler Mayer,US,Action,7.3,377
13/12/2017,Bright,474,6.3,David Ayer,US,Thriller,6.1,1734
13/12/2017,Bright,474,6.3,David Ayer,US,Sci-Fi,6.1,1734
13/12/2017,Bright,474,6.3,David Ayer,US,Action,6.1,1734
13/12/2017,Bright,474,6.3,David Ayer,US,Crime,6.1,1734
13/12/2017,Bright,474,6.3,David Ayer,US,Fantasy,6.1,1734
26/08/2019,Dave Chappelle: Sticks & Stones,475,8.5,Stan Lathan,US,Comedy,7.9,724
10/09/2005,Naruto,476,8.3,Masashi Kishimoto,Japan,Thriller,6.4,4684
10/09/2005,Naruto,476,8.3,Masashi Kishimoto,Japan,Animation,6.4,4684
10/09/2005,Naruto,476,8.3,Masashi Kishimoto,Japan,Comedy,6.4,4684
10/09/2005,Naruto,476,8.3,Masashi Kishimoto,Japan,Adventure,6.4,4684
10/09/2005,Naruto,476,8.3,Masashi Kishimoto,Japan,Action,6.4,4684
10/09/2005,Naruto,476,8.3,Masashi Kishimoto,Japan,Fantasy,6.4,4684
19/04/2018,I Feel Pretty,477,5.5,Abby KohnMarc Silverstein,USChina,Comedy,5.4,845
11/03/2020,The Hunt,478,6.4,Craig Zobel,US,Thriller,7.3,813
11/03/2020,The Hunt,478,6.4,Craig Zobel,US,Action,7.3,813
11/03/2020,The Hunt,478,6.4,Craig Zobel,US,Horror,7.3,813
18/06/2010,Toy Story 3,479,8.3,Lee Unkrich,US,Animation,7.3,859
18/06/2010,Toy Story 3,479,8.3,Lee Unkrich,US,Comedy,7.3,859
18/06/2010,Toy Story 3,479,8.3,Lee Unkrich,US,Adventure,7.3,859
18/06/2010,Toy Story 3,479,8.3,Lee Unkrich,US,Fantasy,7.3,859
18/06/2010,Toy Story 3,479,8.3,Lee Unkrich,US,Family,7.3,859
16/11/1990,Home Alone 1,480,7.6,Chris Columbus,US,Comedy,7.3,2270
16/11/1990,Home Alone 1,480,7.6,Chris Columbus,US,Family,7.3,2270
12/02/2020,Fantasy Island,481,4.8,Jeff Wadlow,US,Comedy,6.2,491
12/02/2020,Fantasy Island,481,4.8,Jeff Wadlow,US,Adventure,6.2,491
12/02/2020,Fantasy Island,481,4.8,Jeff Wadlow,US,Horror,6.2,491
26/09/2014,The Equalizer,482,7.2,Antoine Fuqua,US,Thriller,6.7,1143
26/09/2014,The Equalizer,482,7.2,Antoine Fuqua,US,Action,6.7,1143
26/09/2014,The Equalizer,482,7.2,Antoine Fuqua,US,Crime,6.7,1143
31/10/2018,The Nutcracker and the Four Realms,483,5.5,Lasse Hallstr̦mJoe Johnston,US,Adventure,6.9,354
31/10/2018,The Nutcracker and the Four Realms,483,5.5,Lasse Hallstr̦mJoe Johnston,US,Fantasy,6.9,354
31/10/2018,The Nutcracker and the Four Realms,483,5.5,Lasse Hallstr̦mJoe Johnston,US,Family,6.9,354
26/01/2019,Extremely Wicked Shockingly Evil and Vile,485,6.6,Joe Berlinger,US,Drama,6.4,296
26/01/2019,Extremely Wicked Shockingly Evil and Vile,485,6.6,Joe Berlinger,US,Thriller,6.4,296
26/01/2019,Extremely Wicked Shockingly Evil and Vile,485,6.6,Joe Berlinger,US,Crime,6.4,296
26/01/2019,Extremely Wicked Shockingly Evil and Vile,485,6.6,Joe Berlinger,US,Biography,6.4,296
31/03/1999,The Matrix,486,8.7,Andy WachowskiLana Wachowski,US,Sci-Fi,7.1,1789
31/03/1999,The Matrix,486,8.7,Andy WachowskiLana Wachowski,US,Action,7.1,1789
20/05/2016,Neighbors 2: Sorority Rising,487,5.7,Nicholas Stoller,US,Comedy,6.1,2357
01/09/2015,Maze Runner: The Scorch Trials,489,6.3,Wes Ball,US,Thriller,6.3,1924
01/09/2015,Maze Runner: The Scorch Trials,489,6.3,Wes Ball,US,Sci-Fi,6.3,1924
01/09/2015,Maze Runner: The Scorch Trials,489,6.3,Wes Ball,US,Action,6.3,1924
24/01/2019,Serenity,490,5.3,Steven Knight,US,Drama,6.3,230
24/01/2019,Serenity,490,5.3,Steven Knight,US,Thriller,6.3,230
19/09/2014,The Maze Runner,491,6.8,Wes Ball,"US,UK",Thriller,6.7,2332
19/09/2014,The Maze Runner,491,6.8,Wes Ball,"US,UK",Sci-Fi,6.7,2332
19/09/2014,The Maze Runner,491,6.8,Wes Ball,"US,UK",Action,6.7,2332
19/09/2014,The Maze Runner,491,6.8,Wes Ball,"US,UK",Mystery,6.7,2332
25/11/1992,Aladdin,492,8,Ron ClementsJohn Musker,US,Animation,6.7,947
25/11/1992,Aladdin,492,8,Ron ClementsJohn Musker,US,Comedy,6.7,947
25/11/1992,Aladdin,492,8,Ron ClementsJohn Musker,US,Adventure,6.7,947
25/11/1992,Aladdin,492,8,Ron ClementsJohn Musker,US,Romance,6.7,947
25/11/1992,Aladdin,492,8,Ron ClementsJohn Musker,US,Fantasy,6.7,947
25/11/1992,Aladdin,492,8,Ron ClementsJohn Musker,US,Family,6.7,947
20/11/2009,The Twilight Saga: New Moon,493,4.7,Chris Weitz,US,Drama,6.7,3767
20/11/2009,The Twilight Saga: New Moon,493,4.7,Chris Weitz,US,Adventure,6.7,3767
20/11/2009,The Twilight Saga: New Moon,493,4.7,Chris Weitz,US,Romance,6.7,3767
20/11/2009,The Twilight Saga: New Moon,493,4.7,Chris Weitz,US,Fantasy,6.7,3767
11/09/2016,Sing,494,7.1,Garth Jennings,US,Drama,7.2,5145
11/09/2016,Sing,494,7.1,Garth Jennings,US,Animation,7.2,5145
11/09/2016,Sing,494,7.1,Garth Jennings,US,Comedy,7.2,5145
11/09/2016,Sing,494,7.1,Garth Jennings,US,Family,7.2,5145
11/09/2016,Sing,494,7.1,Garth Jennings,US,Music,7.2,5145
09/11/2015,Ronaldo,495,6.4,Anthony Wonke,UKSpain,Sport,7.8,3249
09/11/2015,Ronaldo,495,6.4,Anthony Wonke,UKSpain,Documentary,7.8,3249
30/05/2014,Maleficent,496,7,Robert Stromberg,US,Adventure,7.1,1516
30/05/2014,Maleficent,496,7,Robert Stromberg,US,Romance,7.1,1516
30/05/2014,Maleficent,496,7,Robert Stromberg,US,Action,7.1,1516
30/05/2014,Maleficent,496,7,Robert Stromberg,US,Fantasy,7.1,1516
30/05/2014,Maleficent,496,7,Robert Stromberg,US,Family,7.1,1516
23/03/2012,The Hunger Games,498,7.2,Gary Ross,US,Drama,6.6,1922
23/03/2012,The Hunger Games,498,7.2,Gary Ross,US,Thriller,6.6,1922
23/03/2012,The Hunger Games,498,7.2,Gary Ross,US,Sci-Fi,6.6,1922
23/03/2012,The Hunger Games,498,7.2,Gary Ross,US,Adventure,6.6,1922
09/09/2011,Contagion,499,6.7,Steven Soderbergh,USInternational,Drama,6.4,627
09/09/2011,Contagion,499,6.7,Steven Soderbergh,USInternational,Thriller,6.4,627
09/09/2011,Contagion,499,6.7,Steven Soderbergh,USInternational,Sci-Fi,6.4,627
02/08/2018,The Little Mermaid,500,4.2,Blake HarrisChris Bouchard,US,Drama,6.3,953
02/08/2018,The Little Mermaid,500,4.2,Blake HarrisChris Bouchard,US,Adventure,6.3,953
02/08/2018,The Little Mermaid,500,4.2,Blake HarrisChris Bouchard,US,Romance,6.3,953
02/08/2018,The Little Mermaid,500,4.2,Blake HarrisChris Bouchard,US,Fantasy,6.3,953
01/01/2015,Mad Max: Fury Road,502,8.3,George Miller,US,Sci-Fi,7.1,2155
01/01/2015,Mad Max: Fury Road,502,8.3,George Miller,US,Adventure,7.1,2155
01/01/2015,Mad Max: Fury Road,502,8.3,George Miller,US,Action,7.1,2155
25/12/2012,Django Unchained,503,8.4,Quentin Tarantino,US,Western,7.2,1137
02/10/2015,The Martian,504,8,Ridley Scott,"US,UK",Drama,7.2,1705
02/10/2015,The Martian,504,8,Ridley Scott,"US,UK",Sci-Fi,7.2,1705
02/10/2015,The Martian,504,8,Ridley Scott,"US,UK",Adventure,7.2,1705
25/06/2004,The Notebook,505,7.8,Nick Cassavetes,US,Drama,6.6,2976
25/06/2004,The Notebook,505,7.8,Nick Cassavetes,US,Romance,6.6,2976
12/07/2019,I Got the Hook Up 2,508,3.2,Corey Grant,US,Comedy,6,246
08/09/2016,The Magnificent Seven,509,6.9,Antoine Fuqua,US,Action,6.7,2296
08/09/2016,The Magnificent Seven,509,6.9,Antoine Fuqua,US,Western,6.7,2296
31/03/2019,Batman vs Teenage Mutant Ninja Turtles,511,7.1,Jake Castorena,US,Animation,7.1,284
31/03/2019,Batman vs Teenage Mutant Ninja Turtles,511,7.1,Jake Castorena,US,Comedy,7.1,284
31/03/2019,Batman vs Teenage Mutant Ninja Turtles,511,7.1,Jake Castorena,US,Sci-Fi,7.1,284
31/03/2019,Batman vs Teenage Mutant Ninja Turtles,511,7.1,Jake Castorena,US,Adventure,7.1,284
31/03/2019,Batman vs Teenage Mutant Ninja Turtles,511,7.1,Jake Castorena,US,Action,7.1,284
31/03/2019,Batman vs Teenage Mutant Ninja Turtles,511,7.1,Jake Castorena,US,Crime,7.1,284
31/03/2019,Batman vs Teenage Mutant Ninja Turtles,511,7.1,Jake Castorena,US,Fantasy,7.1,284
01/01/2015,Inside Out,512,8.5,Pete DocterRonaldo Del Carmen,US,Drama,7,2194
01/01/2015,Inside Out,512,8.5,Pete DocterRonaldo Del Carmen,US,Animation,7,2194
01/01/2015,Inside Out,512,8.5,Pete DocterRonaldo Del Carmen,US,Comedy,7,2194
01/01/2015,Inside Out,512,8.5,Pete DocterRonaldo Del Carmen,US,Adventure,7,2194
01/01/2015,Inside Out,512,8.5,Pete DocterRonaldo Del Carmen,US,Fantasy,7,2194
01/01/2015,Inside Out,512,8.5,Pete DocterRonaldo Del Carmen,US,Family,7,2194
28/09/2018,Night Hunter,513,5.9,David Raymond,USCanada,Thriller,6.8,171
28/09/2018,Night Hunter,513,5.9,David Raymond,USCanada,Action,6.8,171
01/11/2019,The Morning Show,517,8.4,Mimi LederDavid FrankelKevin BrayRoxann DawsonTucker GatesMichelle MacLarenLynn Shelton,US,Drama,5.9,753
01/11/2019,The Morning Show,517,8.4,Mimi LederDavid FrankelKevin BrayRoxann DawsonTucker GatesMichelle MacLarenLynn Shelton,US,Comedy,5.9,753
